Product ID;Active (0/1);Name;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unit for the unit price;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature (Name:Value:Position:Customized);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Action when out of stock;ID / Name of shop;Advanced Stock Management;Depends on stock;Warehouse
3142;1;CHEMISE COL BOUTONNE MANCHES LONGUES;HOMME,Chemises,Chemises manches longues,AMI PARIS,PrÚ-collection ÚtÚ 2016;154.17;;0.000000;;;;;;AMICHC0349H-CIEL;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Chemise col boutonne manches longues Bleu - AMI PARIS;;;chemise-col-boutonne-manches-longues;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/22049/chemise-col-boutonne-manches-longues.jpg,http://www.le66.fr/22050/chemise-col-boutonne-manches-longues.jpg,http://www.le66.fr/22051/chemise-col-boutonne-manches-longues.jpg,http://www.le66.fr/22052/chemise-col-boutonne-manches-longues.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3143;1;CHEMISE MANCHES COURTES COL TAILLEUR;HOMME,Chemises,Sur-chemises,AMI PARIS,Chemises manches courtes,PrÚ-collection ÚtÚ 2016;108.33;;0.000000;;;;;;AMICHC0745H-INDI;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Chemise manches courtes col tailleur Violet - AMI PARIS - AMI PARIS;;;chemise-manches-courtes-col-tailleur;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18573/chemise-manches-courtes-col-tailleur.jpg,http://www.le66.fr/18574/chemise-manches-courtes-col-tailleur.jpg,http://www.le66.fr/18575/chemise-manches-courtes-col-tailleur.jpg,http://www.le66.fr/18576/chemise-manches-courtes-col-tailleur.jpg,http://www.le66.fr/18577/chemise-manches-courtes-col-tailleur.jpg;0;Couleur:VIOLET:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3144;1;CHEMISE COL CLASSIQUE MANCHES LONGUES;HOMME,Chemises,Chemises manches longues,Sur-chemises,AMI PARIS,PrÚ-collection ÚtÚ 2016;154.17;;0.000000;;;;;;AMICHE16C01H-NOBL;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Chemise col classique manches longues Noir - AMI PARIS;;;chemise-col-classique-manches-longues;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/21268/chemise-col-classique-manches-longues.jpg,http://www.le66.fr/21269/chemise-col-classique-manches-longues.jpg,http://www.le66.fr/21270/chemise-col-classique-manches-longues.jpg,http://www.le66.fr/21271/chemise-col-classique-manches-longues.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3145;1;CHEMISE COL BOUTONNE MANCHES LONGUES;HOMME,Chemises,Chemises manches longues,AMI PARIS,PrÚ-collection ÚtÚ 2016;116.67;;0.000000;;;;;;AMICHE16C03H-INDI;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Chemise col boutonne manches longues Violet - AMI PARIS;;;chemise-col-boutonne-manches-longues;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18578/chemise-col-boutonne-manches-longues.jpg,http://www.le66.fr/18579/chemise-col-boutonne-manches-longues.jpg,http://www.le66.fr/18580/chemise-col-boutonne-manches-longues.jpg,http://www.le66.fr/18581/chemise-col-boutonne-manches-longues.jpg;0;Couleur:VIOLET:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3146;1;CHEMISE MANCHES LONGUES;HOMME,Chemises,Chemises manches longues,AMI PARIS,PrÚ-collection ÚtÚ 2016,French Touch ;140.83;;0.000000;;;;;;AMICHE16C05H-MARI;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Chemise manches longues Bleu - AMI PARIS;;;chemise-manches-longues;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18582/chemise-manches-longues.jpg,http://www.le66.fr/18583/chemise-manches-longues.jpg,http://www.le66.fr/18584/chemise-manches-longues.jpg,http://www.le66.fr/18585/chemise-manches-longues.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3147;1;CHEMISE MANCHES COURTES COL TAILLEUR;HOMME,Chemises,Sur-chemises,AMI PARIS,Chemises manches courtes,PrÚ-collection ÚtÚ 2016;125.83;;0.000000;;;;;;AMICHE16C07H-NOIR;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;Chemise manches courtes col tailleur Noir - AMI PARIS;;;chemise-manches-courtes-col-tailleur;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18586/chemise-manches-courtes-col-tailleur.jpg,http://www.le66.fr/18587/chemise-manches-courtes-col-tailleur.jpg,http://www.le66.fr/18588/chemise-manches-courtes-col-tailleur.jpg,http://www.le66.fr/18589/chemise-manches-courtes-col-tailleur.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3148;1;CHEMISE COL BOUTONNE BIMATIERE MANCHES LONGUES;HOMME,Chemises,Chemises manches longues,AMI PARIS,PrÚ-collection ÚtÚ 2016,French Touch ;184.17;;0.000000;;;;;;AMICHE16C09H-BLEU;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Chemise col boutonne bimatiere manches longues Bleu - AMI PARIS;;;chemise-col-boutonne-bimatiere-manches-longues;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/22053/chemise-col-boutonne-bimatiere-manches-longues.jpg,http://www.le66.fr/22054/chemise-col-boutonne-bimatiere-manches-longues.jpg,http://www.le66.fr/22055/chemise-col-boutonne-bimatiere-manches-longues.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3149;1;CHEMISE COL BOUTONNE BRODERIE FRUIT;HOMME,Chemises,Chemises manches longues,AMI PARIS,PrÚ-collection ÚtÚ 2016,French Touch ;125.83;;0.000000;;;;;;AMICHE16C13H-BLEU;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;1;1;both;0.00;;;;;;Chemise col boutonne broderie fruit Bleu - AMI PARIS;;;chemise-col-boutonne-broderie-fruit;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18590/chemise-col-boutonne-broderie-fruit.jpg,http://www.le66.fr/18591/chemise-col-boutonne-broderie-fruit.jpg,http://www.le66.fr/18592/chemise-col-boutonne-broderie-fruit.jpg,http://www.le66.fr/18593/chemise-col-boutonne-broderie-fruit.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3150;1;CHEMISE MANCHES LONGUES COL PYJAMA;HOMME,Chemises,Chemises manches longues,AMI PARIS,PrÚ-collection ÚtÚ 2016;199.17;;0.000000;;;;;;AMICHE16C23H-BLAN;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Chemise manches longues col pyjama Blanc - AMI PARIS - AMI PARIS;;;chemise-manches-longues-col-pyjama;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/22056/chemise-manches-longues-col-pyjama.jpg,http://www.le66.fr/22057/chemise-manches-longues-col-pyjama.jpg,http://www.le66.fr/22058/chemise-manches-longues-col-pyjama.jpg;0;Couleur:BLANC:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3151;1;CASQUETTE;HOMME,Casquettes & Chapeaux,AMI PARIS,CASQUETTE,PrÚ-collection ÚtÚ 2016;67.5;;0.000000;;;;;;AMICPA2285H-BLEU;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;both;0.00;;;;;;Casquette Bleu - HOMME - AMI PARIS;;;casquette;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/22425/casquette.jpg,http://www.le66.fr/22486/casquette.jpg,http://www.le66.fr/22487/casquette.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3152;1;CASQUETTE;HOMME,Casquettes & Chapeaux,AMI PARIS,CASQUETTE,PrÚ-collection ÚtÚ 2016;67.5;;0.000000;;;;;;AMICPE16A22H-NOIR;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;1;1;both;0.00;;;;;;Casquette Noir - HOMME - AMI PARIS;;;casquette;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/22428/casquette.jpg,http://www.le66.fr/22427/casquette.jpg,http://www.le66.fr/22429/casquette.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3157;1;PULL COL ROND;HOMME,Pulls & Cardigans,Pulls col rond,AMI PARIS,PrÚ-collection ÚtÚ 2016;190.83;;0.000000;;;;;;AMIMAE16K08H-NOIR;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Pull col rond Noir - AMI PARIS - AMI PARIS;;;pull-col-rond;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18606/pull-col-rond.jpg,http://www.le66.fr/18607/pull-col-rond.jpg,http://www.le66.fr/18608/pull-col-rond.jpg,http://www.le66.fr/18609/pull-col-rond.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3158;1;PULL COL ROND;HOMME,Pulls & Cardigans,Pulls col rond,AMI PARIS,PrÚ-collection ÚtÚ 2016;175.83;;0.000000;;;;;;AMIMAE16K09H-NOIR;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Pull col rond Noir - AMI PARIS - AMI PARIS;;;pull-col-rond;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18610/pull-col-rond.jpg,http://www.le66.fr/18611/pull-col-rond.jpg,http://www.le66.fr/18612/pull-col-rond.jpg,http://www.le66.fr/18613/pull-col-rond.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3159;1;PULL MAILLE ZIP COL MONTANT;HOMME,Pulls & Cardigans,Cardigans,AMI PARIS,PrÚ-collection ÚtÚ 2016;270.83;;0.000000;;;;;;AMIMAE16K10H-MARI;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Pull maille zippe col montant Bleu - AMI PARIS - AMI PARIS;;;pull-maille-zip-col-montant;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18618/pull-maille-zip-col-montant.jpg,http://www.le66.fr/18615/pull-maille-zip-col-montant.jpg,http://www.le66.fr/18616/pull-maille-zip-col-montant.jpg,http://www.le66.fr/18617/pull-maille-zip-col-montant.jpg,http://www.le66.fr/18614/pull-maille-zip-col-montant.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3160;1;PULL COL ROND PATCH FRUIT;HOMME,Pulls & Cardigans,Pulls col rond,AMI PARIS,Saint-Valentin Cadeaux pour lui,PrÚ-collection ÚtÚ 2016,French Touch ;158.33;;0.000000;;;;;;AMIMAE16K21H-MARI;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Pull col rond patch fruit Bleu - AMI PARIS - AMI PARIS;;;pull-col-rond-patch-fruit;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18619/pull-col-rond-patch-fruit.jpg,http://www.le66.fr/18620/pull-col-rond-patch-fruit.jpg,http://www.le66.fr/18621/pull-col-rond-patch-fruit.jpg,http://www.le66.fr/18622/pull-col-rond-patch-fruit.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3161;1;SAC A DOS IMPRIME CITRONS ET RAYURES;HOMME,Maroquinerie,Sacs Ó dos,AMI PARIS,PrÚ-collection ÚtÚ 2016;216.67;;0.000000;;;;;;AMIMQA19299H-NOIR;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Sac a dos imprime citrons et lignes Noir - HOMME - AMI PARIS;;;sac-a-dos-imprime-citrons-et-rayures;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/19750/sac-a-dos-imprime-citrons-et-rayures.jpg,http://www.le66.fr/19751/sac-a-dos-imprime-citrons-et-rayures.jpg,http://www.le66.fr/19752/sac-a-dos-imprime-citrons-et-rayures.jpg,http://www.le66.fr/21664/sac-a-dos-imprime-citrons-et-rayures.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3162;1;SAC A DOS;HOMME,Maroquinerie,Sacs Ó dos,AMI PARIS,Saint-Valentin Cadeaux pour lui,PrÚ-collection ÚtÚ 2016;216.67;;0.000000;;;;;;AMIMQE16A19H-BLEU;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Sac a dos Bleu - HOMME - AMI PARIS;;;sac-a-dos;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/19753/sac-a-dos.jpg,http://www.le66.fr/19754/sac-a-dos.jpg,http://www.le66.fr/19755/sac-a-dos.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3163;1;PANTALON CHINO;HOMME,Pantalons,Pantalons,AMI PARIS,PrÚ-collection ÚtÚ 2016,French Touch ;149.17;;0.000000;;;;;;AMIPABSRT04H-BEIG;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Pantalon chino Neutre - AMI PARIS;;;pantalon-chino;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18623/pantalon-chino.jpg,http://www.le66.fr/18624/pantalon-chino.jpg,http://www.le66.fr/18625/pantalon-chino.jpg,http://www.le66.fr/18626/pantalon-chino.jpg,http://www.le66.fr/18627/pantalon-chino.jpg,http://www.le66.fr/18628/pantalon-chino.jpg;0;Couleur:NEUTRE:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3164;1;PANTALON JOGGING;HOMME,Pantalons,SurvÛtements,AMI PARIS,PrÚ-collection ÚtÚ 2016;125.83;;0.000000;;;;;;AMIPAE16J30H-MARI;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;1;1;both;0.00;;;;;;Pantalon jogging Bleu - SurvÛtements - AMI PARIS;;;pantalon-jogging;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18629/pantalon-jogging.jpg,http://www.le66.fr/18630/pantalon-jogging.jpg,http://www.le66.fr/18631/pantalon-jogging.jpg,http://www.le66.fr/18632/pantalon-jogging.jpg,http://www.le66.fr/18633/pantalon-jogging.jpg,http://www.le66.fr/18634/pantalon-jogging.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3167;1;BERMUDA CASUAL;HOMME,Bermudas & shorts,AMI PARIS,Saint-Valentin Cadeaux pour lui,BERMUDA,PrÚ-collection ÚtÚ 2016;116.67;;0.000000;;;;;;AMIPAE16T14H-BLEU;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Bermuda casual Bleu - AMI PARIS - AMI PARIS;;;bermuda-casual;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18635/bermuda-casual.jpg,http://www.le66.fr/18636/bermuda-casual.jpg,http://www.le66.fr/18637/bermuda-casual.jpg,http://www.le66.fr/18638/bermuda-casual.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3168;1;BERMUDA CASUAL;HOMME,Bermudas & shorts,AMI PARIS,BERMUDA,PrÚ-collection ÚtÚ 2016;116.67;;0.000000;;;;;;AMIPAE16T14H-MARI;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;1;1;both;0.00;;;;;;Bermuda casual Bleu - AMI PARIS - AMI PARIS;;;bermuda-casual;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18639/bermuda-casual.jpg,http://www.le66.fr/18640/bermuda-casual.jpg,http://www.le66.fr/18641/bermuda-casual.jpg,http://www.le66.fr/18642/bermuda-casual.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3169;1;BERMUDA WORKER;HOMME,Bermudas & shorts,AMI PARIS,BERMUDA,PrÚ-collection ÚtÚ 2016;162.5;;0.000000;;;;;;AMIPAE16T23H-NOIR;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Bermuda worker Noir - AMI PARIS;;;bermuda-worker;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/22059/bermuda-worker.jpg,http://www.le66.fr/22060/bermuda-worker.jpg,http://www.le66.fr/22061/bermuda-worker.jpg,http://www.le66.fr/22148/bermuda-worker.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3170;1;CABAN LONG;HOMME,Vestes & Manteaux,Trenchs,AMI PARIS,PrÚ-collection ÚtÚ 2016;465.83;;0.000000;;;;;;AMIPME16OW0H-BEIG;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Caban long Neutre - AMI PARIS - AMI PARIS;;;caban-long;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/21275/caban-long.jpg,http://www.le66.fr/21273/caban-long.jpg,http://www.le66.fr/21274/caban-long.jpg,http://www.le66.fr/21272/caban-long.jpg;0;Couleur:NEUTRE:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3171;1;BLOUSON ZIPEE COL MONTANT;HOMME,Vestes & Manteaux,Blousons,AMI PARIS,PrÚ-collection ÚtÚ 2016;350.83;;0.000000;;;;;;AMIPME16OW1H-NOIR;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Blouson zipee col montant Noir - Blousons - AMI PARIS;;;blouson-zipee-col-montant;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/21279/blouson-zipee-col-montant.jpg,http://www.le66.fr/21277/blouson-zipee-col-montant.jpg,http://www.le66.fr/21278/blouson-zipee-col-montant.jpg,http://www.le66.fr/21276/blouson-zipee-col-montant.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3172;1;BLOUSON VAREUSE A CAPUCHE;HOMME,Vestes & Manteaux,Blousons,AMI PARIS,PrÚ-collection ÚtÚ 2016;190.83;;0.000000;;;;;;AMIPME16OW2H-NOIR;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Blouson vareuse a capuche Noir - AMI PARIS - AMI PARIS;;;blouson-vareuse-a-capuche;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18643/blouson-vareuse-a-capuche.jpg,http://www.le66.fr/18644/blouson-vareuse-a-capuche.jpg,http://www.le66.fr/18645/blouson-vareuse-a-capuche.jpg,http://www.le66.fr/18646/blouson-vareuse-a-capuche.jpg,http://www.le66.fr/18647/blouson-vareuse-a-capuche.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3173;1;VESTE 2 BOUTONS DOUBLEE;HOMME,Vestes,AMI PARIS,PrÚ-collection ÚtÚ 2016;383.33;;0.000000;;;;;;AMIPME16V11H-MARI;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;5;1;both;0.00;;;;;;Veste 2 boutons doublee Bleu - AMI PARIS;;;veste-2-boutons-doublee;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/22066/veste-2-boutons-doublee.jpg,http://www.le66.fr/22064/veste-2-boutons-doublee.jpg,http://www.le66.fr/22065/veste-2-boutons-doublee.jpg,http://www.le66.fr/22063/veste-2-boutons-doublee.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3175;1;BLOUSON TEDDY ZIPPE;HOMME,Vestes & Manteaux,Blousons,AMI PARIS,PrÚ-collection ÚtÚ 2016;365.83;;0.000000;;;;;;AMIPMOW2527H-MARI;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Blouson teddy zippe Bleu - AMI PARIS - AMI PARIS;;;blouson-teddy-zippe;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/21280/blouson-teddy-zippe.jpg,http://www.le66.fr/21281/blouson-teddy-zippe.jpg,http://www.le66.fr/21282/blouson-teddy-zippe.jpg,http://www.le66.fr/21283/blouson-teddy-zippe.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3176;1;T SHIRT COL ROND MANCHES COURTES DEVANT TISSU;HOMME,Hauts,T-shirts manches courtes,AMI PARIS,PrÚ-collection ÚtÚ 2016;108.33;;0.000000;;;;;;AMIPOE16J10H-MARI;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;T shirt col rond manches courtes devant tissu Bleu - AMI PARIS - AMI PARIS;;;t-shirt-col-rond-manches-courtes-devant-tissu;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18648/t-shirt-col-rond-manches-courtes-devant-tissu.jpg,http://www.le66.fr/18649/t-shirt-col-rond-manches-courtes-devant-tissu.jpg,http://www.le66.fr/18650/t-shirt-col-rond-manches-courtes-devant-tissu.jpg,http://www.le66.fr/18651/t-shirt-col-rond-manches-courtes-devant-tissu.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3177;1;T SHIRT COL ROND MANCHES COURTES;HOMME,Hauts,T-shirts manches courtes,AMI PARIS,PrÚ-collection ÚtÚ 2016;80;;0.000000;;;;;;AMIPOE16J11H-BLAN;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;T shirt col rond manches courtes Blanc - AMI PARIS - AMI PARIS;;;t-shirt-col-rond-manches-courtes;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/21284/t-shirt-col-rond-manches-courtes.jpg,http://www.le66.fr/21285/t-shirt-col-rond-manches-courtes.jpg,http://www.le66.fr/21286/t-shirt-col-rond-manches-courtes.jpg,http://www.le66.fr/21287/t-shirt-col-rond-manches-courtes.jpg;0;Couleur:BLANC:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3178;1;T SHIRT COL ROND POCHE POITRINE;HOMME,Hauts,T-shirts manches courtes,AMI PARIS,PrÚ-collection ÚtÚ 2016,French Touch ;75.83;;0.000000;;;;;;AMIPOJ10176H-MARI;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;5;1;both;0.00;;;;;;T shirt col rond poche poitrine Bleu - AMI PARIS - AMI PARIS;;;t-shirt-col-rond-poche-poitrine;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/22067/t-shirt-col-rond-poche-poitrine.jpg,http://www.le66.fr/22068/t-shirt-col-rond-poche-poitrine.jpg,http://www.le66.fr/22069/t-shirt-col-rond-poche-poitrine.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3179;1;T SHIRT COL ROND MANCHES COURTES IMPRIME;HOMME,Hauts,T-shirts manches courtes,AMI PARIS,PrÚ-collection ÚtÚ 2016,French Touch ;71.67;;0.000000;;;;;;AMIPOJ10774H-GRIS;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;T shirt col rond maches courts imprime Gris - AMI PARIS - AMI PARIS;;;t-shirt-col-rond-manches-courtes-imprime;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18652/t-shirt-col-rond-manches-courtes-imprime.jpg,http://www.le66.fr/18653/t-shirt-col-rond-manches-courtes-imprime.jpg,http://www.le66.fr/18654/t-shirt-col-rond-manches-courtes-imprime.jpg,http://www.le66.fr/18655/t-shirt-col-rond-manches-courtes-imprime.jpg;0;Couleur:GRIS:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3180;1;T SHIRT COL ROND IMPRIME;HOMME,Hauts,T-shirts manches courtes,AMI PARIS,PrÚ-collection ÚtÚ 2016;71.67;;0.000000;;;;;;AMIPOJ12074H-GRIS;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;T shirt col rond manches courts  imprime Gris - AMI PARIS - AMI PARIS;;;t-shirt-col-rond-imprime;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18656/t-shirt-col-rond-imprime.jpg,http://www.le66.fr/18657/t-shirt-col-rond-imprime.jpg,http://www.le66.fr/18658/t-shirt-col-rond-imprime.jpg,http://www.le66.fr/18659/t-shirt-col-rond-imprime.jpg;0;Couleur:GRIS:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3181;1;SWEATSHIRT COL ROND BRODERIE CERISE BANANE;HOMME,Sweatshirts,Sweats imprimÚs,AMI PARIS,PrÚ-collection ÚtÚ 2016,French Touch ;184.17;;0.000000;;;;;;AMISWE16J009-GRIS;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Sweatshirt col rond broderie cerise banane Gris - AMI PARIS - AMI PARIS;;;sweatshirt-col-rond-broderie-cerise-banane;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18663/sweatshirt-col-rond-broderie-cerise-banane.jpg,http://www.le66.fr/18661/sweatshirt-col-rond-broderie-cerise-banane.jpg,http://www.le66.fr/18662/sweatshirt-col-rond-broderie-cerise-banane.jpg,http://www.le66.fr/18660/sweatshirt-col-rond-broderie-cerise-banane.jpg;0;Couleur:GRIS:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
